"style","artist","country","city","artist_bio","artist_genre","artist_profile_hint","scene_role","source_anchor","source_anchor_url","primary_social_url","social_discovery_links","label_links","cover_art_url","profile_tracks","status","confidence","source_note"
"industrial_dance","Front 242","Belgium","Brussels","Front 242 is included as a Industrial Dance reference artist in electronic_subgenre_expansion_v15_20260621.","Industrial Dance","Recommend Front 242 when the user asks for Industrial Dance or adjacent electronic club music.","industrial_dance_anchor_artist_depth","Black Out","https://www.deezer.com/track/4061473971","https://www.google.com/search?q=Front%20242%20official","https://open.spotify.com/search/Front%20242;https://soundcloud.com/search?q=Front%20242;https://www.youtube.com/results?search_query=Front%20242%20official","https://www.beatport.com/search?q=Front%20242%20Body%20to%20Body;https://www.discogs.com/search/?q=Front%20242%20Body%20to%20Body&type=all","https://cdn-images.dzcdn.net/images/cover/a9b1e06a07cb8b58a1d2963b521d99b5/500x500-000000-80-0-0.jpg","Body to Body; Headhunter (V1.0) (125); Headhunter V3.0; Masterhit, Pt. 1 & 2; Moldavia; Until Death -Us Do Pt. -; W.Y.H.I.W.Y.G.; Welcome to Paradise (V1.0)","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"industrial_dance","Nitzer Ebb","United Kingdom","Chelmsford","Nitzer Ebb is included as a Industrial Dance reference artist in electronic_subgenre_expansion_v15_20260621.","Industrial Dance","Recommend Nitzer Ebb when the user asks for Industrial Dance or adjacent electronic club music.","industrial_dance_ebm_artist_depth","As Is","https://www.deezer.com/track/73105990","https://www.google.com/search?q=Nitzer%20Ebb%20official","https://open.spotify.com/search/Nitzer%20Ebb;https://soundcloud.com/search?q=Nitzer%20Ebb;https://www.youtube.com/results?search_query=Nitzer%20Ebb%20official","https://www.beatport.com/search?q=Nitzer%20Ebb%20Come%20Alive;https://www.discogs.com/search/?q=Nitzer%20Ebb%20Come%20Alive&type=all","https://cdn-images.dzcdn.net/images/cover/b92598c7d4f9d3f78f6b57a932664298/500x500-000000-80-0-0.jpg","Come Alive; Control I'm Here; Getting Closer; Hearts and Minds; Join in the Chant (128); Murderous; Promises; Warsaw Ghetto","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"italo_disco","Kano","Italy","Milan","Kano is included as a Italo Disco reference artist in electronic_subgenre_expansion_v15_20260621.","Italo Disco","Recommend Kano when the user asks for Italo Disco or adjacent electronic club music.","italo_disco_synth","The Very Best of Full Time, Vol. 3","https://www.deezer.com/track/4876694","https://www.google.com/search?q=Kano%20official","https://open.spotify.com/search/Kano;https://soundcloud.com/search?q=Kano;https://www.youtube.com/results?search_query=Kano%20official","https://www.beatport.com/search?q=Kano%20Another%20Life;https://www.discogs.com/search/?q=Kano%20Another%20Life&type=all","https://cdn-images.dzcdn.net/images/cover/005bcf93840bc739cca97f1d1fb29eaa/500x500-000000-80-0-0.jpg","Another Life (120); Antother Life; Can't Hold Back; Can't Hold Back (Your Loving); Dance School; I´m Ready; Ikeya Seki; It's a War","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"italo_disco","Klein & M.B.O.","Italy","Milan","Klein & M.B.O. is included as a Italo Disco reference artist in electronic_subgenre_expansion_v15_20260621.","Italo Disco","Recommend Klein & M.B.O. when the user asks for Italo Disco or adjacent electronic club music.","italo_disco_anchor","De Ja Vu","https://www.deezer.com/track/879553222","https://www.google.com/search?q=Klein%20%26%20M.B.O.%20official","https://open.spotify.com/search/Klein%20%26%20M.B.O.;https://soundcloud.com/search?q=Klein%20%26%20M.B.O.;https://www.youtube.com/results?search_query=Klein%20%26%20M.B.O.%20official","https://www.beatport.com/search?q=Klein%20%26%20M.B.O.%20Dirty%20Talk;https://www.discogs.com/search/?q=Klein%20%26%20M.B.O.%20Dirty%20Talk&type=all","https://cdn-images.dzcdn.net/images/cover/4bcce30dfd8d6ef0596439d92b41a676/500x500-000000-80-0-0.jpg","Dirty Talk (120); The MBO Theme (120); Wonderful (120)","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"jersey_club","DJ Sliink","United States","Newark","DJ Sliink is included as a Jersey Club reference artist in electronic_subgenre_expansion_v15_20260621.","Jersey Club","Recommend DJ Sliink when the user asks for Jersey Club or adjacent electronic club music.","jersey_club_anchor_artist_depth","Aerobics","https://www.deezer.com/track/3781381822","https://www.google.com/search?q=DJ%20Sliink%20official","https://open.spotify.com/search/DJ%20Sliink;https://soundcloud.com/search?q=DJ%20Sliink;https://www.youtube.com/results?search_query=DJ%20Sliink%20official","https://www.beatport.com/search?q=DJ%20Sliink%20Aerobics;https://www.discogs.com/search/?q=DJ%20Sliink%20Aerobics&type=all","https://cdn-images.dzcdn.net/images/cover/d6888510a9f6ce3ba04e768e117cdb3c/500x500-000000-80-0-0.jpg","Aerobics; Back It Up; Cupid's Chokehold (Club Mix); Jiggiest in Jerz Reloaded (feat. Bandmanrill); Text Ur Number; Touch This; Trifecta (We Came To Party); Vibrate (135)","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"jersey_club","UNIIQU3","United States","Newark","UNIIQU3 is included as a Jersey Club reference artist in electronic_subgenre_expansion_v15_20260621.","Jersey Club","Recommend UNIIQU3 when the user asks for Jersey Club or adjacent electronic club music.","jersey_club_modern_artist_depth","2 The Floor","https://www.deezer.com/track/481582872","https://www.google.com/search?q=UNIIQU3%20official","https://open.spotify.com/search/UNIIQU3;https://soundcloud.com/search?q=UNIIQU3;https://www.youtube.com/results?search_query=UNIIQU3%20official","https://www.beatport.com/search?q=UNIIQU3%202%20The%20Floor;https://www.discogs.com/search/?q=UNIIQU3%202%20The%20Floor&type=all","https://cdn-images.dzcdn.net/images/cover/ff7eef54b7b4186049570cc0404fb080/500x500-000000-80-0-0.jpg","2 The Floor; Afterparty; LSD; Microdosing (135); Mile High Club; Price Going Up; Slow It Down; Unavailable","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"kosmische_musik","Cluster","Germany","Forst","Cluster is included as a Kosmische Musik reference artist in electronic_subgenre_expansion_v15_20260621.","Kosmische Musik","Recommend Cluster when the user asks for Kosmische Musik or adjacent electronic club music.","kosmische_anchor_artist_depth","Zuckerzeit","https://www.deezer.com/track/2547918","https://www.google.com/search?q=Cluster%20official","https://open.spotify.com/search/Cluster;https://soundcloud.com/search?q=Cluster;https://www.youtube.com/results?search_query=Cluster%20official","https://www.beatport.com/search?q=Cluster%20Caramba;https://www.discogs.com/search/?q=Cluster%20Caramba&type=all","https://cdn-images.dzcdn.net/images/cover/b19866635a63cd5a3d56263cf34b9050/500x500-000000-80-0-0.jpg","Caramba; Caramel; Fotschi Tong; Heiße Lippen; Hollywood; Marzipan; Rosa; Rotor","published","medium_high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"kosmische_musik","Harmonia","Germany","Forst","Harmonia is included as a Kosmische Musik reference artist in electronic_subgenre_expansion_v15_20260621.","Kosmische Musik","Recommend Harmonia when the user asks for Kosmische Musik or adjacent electronic club music.","kosmische_band_artist_depth","Musica & Meditazione","https://www.deezer.com/track/1104465352","https://www.google.com/search?q=Harmonia%20official","https://open.spotify.com/search/Harmonia;https://soundcloud.com/search?q=Harmonia;https://www.youtube.com/results?search_query=Harmonia%20official","https://www.beatport.com/search?q=Harmonia%20Circle%20Within%20a%20Circle;https://www.discogs.com/search/?q=Harmonia%20Circle%20Within%20a%20Circle&type=all","https://cdn-images.dzcdn.net/images/cover/35f72e1490c515654eee3f81633a8180/500x500-000000-80-0-0.jpg","Circle Within a Circle; Deluxe (Immer Wieder); ｆａｎｃｙ ｍｅ (feat. redcherry); Isis Astarte Diana; Mon enfant; Powder Snow on my Cheek; War Cry; Wings of the Phoenix","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"kuduro_eletronico","Buraka Som Sistema","Portugal","Lisbon","Buraka Som Sistema is included as a Kuduro Eletronico reference artist in electronic_subgenre_expansion_v15_20260621.","Kuduro Eletronico","Recommend Buraka Som Sistema when the user asks for Kuduro Eletronico or adjacent electronic club music.","kuduro_electronic_anchor_artist_depth","Komba","https://www.deezer.com/track/2454185035","https://www.google.com/search?q=Buraka%20Som%20Sistema%20official","https://open.spotify.com/search/Buraka%20Som%20Sistema;https://soundcloud.com/search?q=Buraka%20Som%20Sistema;https://www.youtube.com/results?search_query=Buraka%20Som%20Sistema%20official","https://www.beatport.com/search?q=Buraka%20Som%20Sistema%20(We%20Stay)%20Up%20All%20Night;https://www.discogs.com/search/?q=Buraka%20Som%20Sistema%20(We%20Stay)%20Up%20All%20Night&type=all","https://cdn-images.dzcdn.net/images/cover/96094af5bed85dfff2730875e99f871c/500x500-000000-80-0-0.jpg","(We Stay) Up All Night; A Galinha-d'Angola; BaBaBa (Hangover); Hangover ( BaBaBa ); Kalemba (Wegue Wegue) (135); Kizomba; LOL & POP; Tira O Pé","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"kuduro_eletronico","DJ Znobia","Angola","Luanda","DJ Znobia is included as a Kuduro Eletronico reference artist in electronic_subgenre_expansion_v15_20260621.","Kuduro Eletronico","Recommend DJ Znobia when the user asks for Kuduro Eletronico or adjacent electronic club music.","kuduro_luanda_artist_depth","Minha Bebé","https://www.deezer.com/track/3903684291","https://www.google.com/search?q=DJ%20Znobia%20official","https://open.spotify.com/search/DJ%20Znobia;https://soundcloud.com/search?q=DJ%20Znobia;https://www.youtube.com/results?search_query=DJ%20Znobia%20official","https://www.beatport.com/search?q=DJ%20Znobia%20Chiquinha;https://www.discogs.com/search/?q=DJ%20Znobia%20Chiquinha&type=all","https://cdn-images.dzcdn.net/images/cover/9d8e45ff19a989bdb69645caed2ff939/500x500-000000-80-0-0.jpg","Chiquinha; Cuba em Angola; É No Improviso; Ku duro ou Hunderground; Piquena; Puxa (140); Sim ou Não; Sofre","published","medium_high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"latin_house","Afro Medusa","United Kingdom","London","Afro Medusa is included as a Latin House reference artist in electronic_subgenre_expansion_v15_20260621.","Latin House","Recommend Afro Medusa when the user asks for Latin House or adjacent electronic club music.","latin_house_percussion_artist_depth","Amor","https://www.deezer.com/track/3397632091","https://www.google.com/search?q=Afro%20Medusa%20official","https://open.spotify.com/search/Afro%20Medusa;https://soundcloud.com/search?q=Afro%20Medusa;https://www.youtube.com/results?search_query=Afro%20Medusa%20official","https://www.beatport.com/search?q=Afro%20Medusa%20Amor;https://www.discogs.com/search/?q=Afro%20Medusa%20Amor&type=all","https://cdn-images.dzcdn.net/images/cover/0a4af9e68c8b898fee7b4731c97fccd9/500x500-000000-80-0-0.jpg","Amor; Diving In Your Soul; Dreams; Ethnica (Pasilda); Ethnica (Pasilda) [Mixed]; Pasilda (128)","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"latin_house","Mambana","Netherlands","Amsterdam","Mambana is included as a Latin House reference artist in electronic_subgenre_expansion_v15_20260621.","Latin House","Recommend Mambana when the user asks for Latin House or adjacent electronic club music.","latin_house_vocal_artist_depth","Felicidad (Low Steppa Remix)","https://www.deezer.com/track/3429101471","https://www.google.com/search?q=Mambana%20official","https://open.spotify.com/search/Mambana;https://soundcloud.com/search?q=Mambana;https://www.youtube.com/results?search_query=Mambana%20official","https://www.beatport.com/search?q=Mambana%20Felicidad;https://www.discogs.com/search/?q=Mambana%20Felicidad&type=all","https://cdn-images.dzcdn.net/images/cover/8494d2d3c9c0ab43e02d5af348b54717/500x500-000000-80-0-0.jpg","Felicidad; Libre (126); No Reason","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"lowercase","Bernhard Gunter","Germany","International","Bernhard Gunter is included as a Lowercase reference artist in electronic_subgenre_expansion_v15_20260621.","Lowercase","Recommend Bernhard Gunter when the user asks for Lowercase or adjacent electronic club music.","artist_depth_fallback","Selektion","https://www.beatport.com/search?q=Bernhard%20Gunter%20Brown%2C%20Blue%2C%20Brown%20on%20Blue","https://www.google.com/search?q=Bernhard%20Gunter%20official","https://open.spotify.com/search/Bernhard%20Gunter;https://soundcloud.com/search?q=Bernhard%20Gunter;https://www.youtube.com/results?search_query=Bernhard%20Gunter%20official","https://www.beatport.com/search?q=Bernhard%20Gunter%20Brown%2C%20Blue%2C%20Brown%20on%20Blue;https://www.discogs.com/search/?q=Bernhard%20Gunter%20Brown%2C%20Blue%2C%20Brown%20on%20Blue&type=all","","Brown, Blue, Brown on Blue; Details Agrandis; Time, Dreaming Itself; Un Peu de Neige Salie","needs_review","medium","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"lowercase","Steve Roden","United States","Los Angeles","Steve Roden is included as a Lowercase reference artist in electronic_subgenre_expansion_v15_20260621.","Lowercase","Recommend Steve Roden when the user asks for Lowercase or adjacent electronic club music.","artist_depth_fallback","Line","https://www.beatport.com/search?q=Steve%20Roden%20Airria%20(Hanging%20Garden)","https://www.google.com/search?q=Steve%20Roden%20official","https://open.spotify.com/search/Steve%20Roden;https://soundcloud.com/search?q=Steve%20Roden;https://www.youtube.com/results?search_query=Steve%20Roden%20official","https://www.beatport.com/search?q=Steve%20Roden%20Airria%20(Hanging%20Garden);https://www.discogs.com/search/?q=Steve%20Roden%20Airria%20(Hanging%20Garden)&type=all","https://cdn-images.dzcdn.net/images/cover/37f8db009ebed923bb97704a7deebd22/500x500-000000-80-0-0.jpg","Airria (Hanging Garden); Bell Is a Cup; Forms of Paper; stars of ice I","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"mainstage_techno","Eli Brown","United Kingdom","Bristol","Eli Brown is included as a Mainstage Techno reference artist in electronic_subgenre_expansion_v15_20260621.","Mainstage Techno","Recommend Eli Brown when the user asks for Mainstage Techno or adjacent electronic club music.","mainstage_techno_crossover","Be The One","https://www.deezer.com/track/2206732877","https://www.google.com/search?q=Eli%20Brown%20official","https://open.spotify.com/search/Eli%20Brown;https://soundcloud.com/search?q=Eli%20Brown;https://www.youtube.com/results?search_query=Eli%20Brown%20official","https://www.beatport.com/search?q=Eli%20Brown%20Be%20The%20One;https://www.discogs.com/search/?q=Eli%20Brown%20Be%20The%20One&type=all","https://cdn-images.dzcdn.net/images/cover/f72c542d0ff36292046e8165f7564afa/500x500-000000-80-0-0.jpg","Be The One (134); Believe; Coming In Heavy; Diamonds On My Mind; Killer; Moving [edit]; Pulling Me Back; XTC","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"mainstage_techno","Space 92","France","Toulouse","Space 92 is included as a Mainstage Techno reference artist in electronic_subgenre_expansion_v15_20260621.","Mainstage Techno","Recommend Space 92 when the user asks for Mainstage Techno or adjacent electronic club music.","mainstage_techno_anchor_artist_depth","Dimension","https://www.deezer.com/track/3885619571","https://www.google.com/search?q=Space%2092%20official","https://open.spotify.com/search/Space%2092;https://soundcloud.com/search?q=Space%2092;https://www.youtube.com/results?search_query=Space%2092%20official","https://www.beatport.com/search?q=Space%2092%20Dimension;https://www.discogs.com/search/?q=Space%2092%20Dimension&type=all","https://cdn-images.dzcdn.net/images/cover/8bddbd1a425a0e55b7d8a7a26ae20fc8/500x500-000000-80-0-0.jpg","Dimension; Eyes On Me; Mercury; Orbit Motion; Orion; Planet X; The Door (135); Vicious Chords","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"makina","Pastis & Buenri","Spain","Barcelona","Pastis & Buenri is included as a Makina reference artist in electronic_subgenre_expansion_v15_20260621.","Makina","Recommend Pastis & Buenri when the user asks for Makina or adjacent electronic club music.","makina_anchor_artist_depth","Dance Seassions 2, Vol. 2","https://www.deezer.com/track/1922831667","https://www.google.com/search?q=Pastis%20%26%20Buenri%20official","https://open.spotify.com/search/Pastis%20%26%20Buenri;https://soundcloud.com/search?q=Pastis%20%26%20Buenri;https://www.youtube.com/results?search_query=Pastis%20%26%20Buenri%20official","https://www.beatport.com/search?q=Pastis%20%26%20Buenri%20Dreaming%20Of%20the%20Better%20World;https://www.discogs.com/search/?q=Pastis%20%26%20Buenri%20Dreaming%20Of%20the%20Better%20World&type=all","https://cdn-images.dzcdn.net/images/cover/c4e9de35f8291a0b0602efda92515d66/500x500-000000-80-0-0.jpg","Dreaming Of the Better World; Flying Free; I'm Sailing; Pastis & Buenri Full Effect; Pildozer (170); Start the Base; x QUE 2","published","medium_high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"makina","Xavi Metralla","Spain","Barcelona","Xavi Metralla is included as a Makina reference artist in electronic_subgenre_expansion_v15_20260621.","Makina","Recommend Xavi Metralla when the user asks for Makina or adjacent electronic club music.","makina_catalunya_artist_depth","Diabolica","https://www.deezer.com/track/4045681991","https://www.google.com/search?q=Xavi%20Metralla%20official","https://open.spotify.com/search/Xavi%20Metralla;https://soundcloud.com/search?q=Xavi%20Metralla;https://www.youtube.com/results?search_query=Xavi%20Metralla%20official","https://www.beatport.com/search?q=Xavi%20Metralla%20Diabolica;https://www.discogs.com/search/?q=Xavi%20Metralla%20Diabolica&type=all","https://cdn-images.dzcdn.net/images/cover/2b45d83f3c7027c724ccd77949f3d272/500x500-000000-80-0-0.jpg","Diabolica; Happy Melody; Let the River Run; Metramorphosis (170); Vibrations","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"melodic_dubstep","Illenium","United States","Denver","Illenium is included as a Melodic Dubstep reference artist in electronic_subgenre_expansion_v15_20260621.","Melodic Dubstep","Recommend Illenium when the user asks for Melodic Dubstep or adjacent electronic club music.","melodic_dubstep_emotional_artist_depth","All That Really Matters","https://www.deezer.com/track/1819163237","https://www.google.com/search?q=Illenium%20official","https://open.spotify.com/search/Illenium;https://soundcloud.com/search?q=Illenium;https://www.youtube.com/results?search_query=Illenium%20official","https://www.beatport.com/search?q=Illenium%20All%20That%20Really%20Matters;https://www.discogs.com/search/?q=Illenium%20All%20That%20Really%20Matters&type=all","https://cdn-images.dzcdn.net/images/cover/14e193c59b6005d7074d96f932d1114b/500x500-000000-80-0-0.jpg","All That Really Matters; Die Living; Don't Want Your Love; Forever; Fractures (150); In My Arms; Takeaway (feat. Lennon Stella); To The Moon","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"melodic_dubstep","Seven Lions","United States","Santa Barbara","Seven Lions is included as a Melodic Dubstep reference artist in electronic_subgenre_expansion_v15_20260621.","Melodic Dubstep","Recommend Seven Lions when the user asks for Melodic Dubstep or adjacent electronic club music.","melodic_dubstep_anchor_artist_depth","Who's Afraid Of 138?!, Vol. 3 (Mixed by Blastoyz & Allen Watts)","https://www.deezer.com/track/715645892","https://www.google.com/search?q=Seven%20Lions%20official","https://open.spotify.com/search/Seven%20Lions;https://soundcloud.com/search?q=Seven%20Lions;https://www.youtube.com/results?search_query=Seven%20Lions%20official","https://www.beatport.com/search?q=Seven%20Lions%20After%20Dark;https://www.discogs.com/search/?q=Seven%20Lions%20After%20Dark&type=all","https://cdn-images.dzcdn.net/images/cover/3baee5ce35dd57c972b0486bc08df503/500x500-000000-80-0-0.jpg","After Dark; By the Light of the Moon; Days to Come (feat. Fiora) (140); Falling Away; Hurricane; Need Your Love; Not Even Love; Strangers","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"melodic_house","Ben Bohmer","Germany","Berlin","Ben Bohmer is included as a Melodic House reference artist in electronic_subgenre_expansion_v15_20260621.","Melodic House","Recommend Ben Bohmer when the user asks for Melodic House or adjacent electronic club music.","melodic_house_deep_artist_depth","Morning Falls EP","https://www.deezer.com/track/444044192","https://www.google.com/search?q=Ben%20Bohmer%20official","https://open.spotify.com/search/Ben%20Bohmer;https://soundcloud.com/search?q=Ben%20Bohmer;https://www.youtube.com/results?search_query=Ben%20Bohmer%20official","https://www.beatport.com/search?q=Ben%20Bohmer%20After%20Earth;https://www.discogs.com/search/?q=Ben%20Bohmer%20After%20Earth&type=all","https://cdn-images.dzcdn.net/images/cover/d3ea11770b84542e24cc7d64977a82aa/500x500-000000-80-0-0.jpg","After Earth; Beyond Beliefs (122); Breathing; Cappadocia; Lost In Mind; Run Away; Rust; Weightless (jamesjamesjames Remix)","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"melodic_house","Lane 8","United States","Denver","Lane 8 is included as a Melodic House reference artist in electronic_subgenre_expansion_v15_20260621.","Melodic House","Recommend Lane 8 when the user asks for Melodic House or adjacent electronic club music.","melodic_house_progressive","Little by Little","https://www.deezer.com/track/855289062","https://www.google.com/search?q=Lane%208%20official","https://open.spotify.com/search/Lane%208;https://soundcloud.com/search?q=Lane%208;https://www.youtube.com/results?search_query=Lane%208%20official","https://www.beatport.com/search?q=Lane%208%20Atlas;https://www.discogs.com/search/?q=Lane%208%20Atlas&type=all","https://cdn-images.dzcdn.net/images/cover/c55292e572bb1b1da2b2aefe82e3b0ef/500x500-000000-80-0-0.jpg","Atlas (122); Disappear; Fingerprint; Loving You; Red Lights; Road; Run; You","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"microhouse","Akufen","Canada","Montreal","Akufen is included as a Microhouse reference artist in electronic_subgenre_expansion_v15_20260621.","Microhouse","Recommend Akufen when the user asks for Microhouse or adjacent electronic club music.","microhouse_cutup","Perlon","https://www.beatport.com/search?q=Akufen%20Deck%20The%20House","https://www.google.com/search?q=Akufen%20official","https://open.spotify.com/search/Akufen;https://soundcloud.com/search?q=Akufen;https://www.youtube.com/results?search_query=Akufen%20official","https://www.beatport.com/search?q=Akufen%20Deck%20The%20House;https://www.discogs.com/search/?q=Akufen%20Deck%20The%20House&type=all","https://cdn-images.dzcdn.net/images/cover/85c612542047ee02826dca4e2f1fea88/500x500-000000-80-0-0.jpg","Deck The House (126); My Way (126); Skidoos (126); You Look Delicious","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"microhouse","Isolee","Germany","Frankfurt","Isolee is included as a Microhouse reference artist in electronic_subgenre_expansion_v15_20260621.","Microhouse","Recommend Isolee when the user asks for Microhouse or adjacent electronic club music.","microhouse_anchor_artist_depth","Rest","https://www.deezer.com/track/3128485411","https://www.google.com/search?q=Isolee%20official","https://open.spotify.com/search/Isolee;https://soundcloud.com/search?q=Isolee;https://www.youtube.com/results?search_query=Isolee%20official","https://www.beatport.com/search?q=Isolee%20Alleinunterhalter;https://www.discogs.com/search/?q=Isolee%20Alleinunterhalter&type=all","https://cdn-images.dzcdn.net/images/cover/cddaa3491b34e54be42d2a77377629dd/500x500-000000-80-0-0.jpg","Alleinunterhalter; Allowance; Beau mot plage (124); Brazil.com; Démon; Rest; Rest Encore; Tout se complique","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"microsound","Alva Noto","Germany","Chemnitz","Alva Noto is included as a Microsound reference artist in electronic_subgenre_expansion_v15_20260621.","Microsound","Recommend Alva Noto when the user asks for Microsound or adjacent electronic club music.","microsound_digital_artist_depth","HYbr:ID III","https://www.deezer.com/track/2816012892","https://www.google.com/search?q=Alva%20Noto%20official","https://open.spotify.com/search/Alva%20Noto;https://soundcloud.com/search?q=Alva%20Noto;https://www.youtube.com/results?search_query=Alva%20Noto%20official","https://www.beatport.com/search?q=Alva%20Noto%20HYbr%3AID%20Rehuman;https://www.discogs.com/search/?q=Alva%20Noto%20HYbr%3AID%20Rehuman&type=all","https://cdn-images.dzcdn.net/images/cover/03bdb17bd7fc7b13dc62e1c772d10202/500x500-000000-80-0-0.jpg","HYbr:ID Rehuman; Monomom; Morning; Opto File 1; Party Plasibenpius (for Rune Lindblad); U_08-1; Uni Sub; Xerrox Monophaser 1 (reMASTER)","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"microsound","Ryoji Ikeda","Japan","Paris","Ryoji Ikeda is included as a Microsound reference artist in electronic_subgenre_expansion_v15_20260621.","Microsound","Recommend Ryoji Ikeda when the user asks for Microsound or adjacent electronic club music.","microsound_anchor_artist_depth","0oC","https://www.deezer.com/track/7636344","https://www.google.com/search?q=Ryoji%20Ikeda%20official","https://open.spotify.com/search/Ryoji%20Ikeda;https://soundcloud.com/search?q=Ryoji%20Ikeda;https://www.youtube.com/results?search_query=Ryoji%20Ikeda%20official","https://www.beatport.com/search?q=Ryoji%20Ikeda%20CONTINUUM;https://www.discogs.com/search/?q=Ryoji%20Ikeda%20CONTINUUM&type=all","https://cdn-images.dzcdn.net/images/cover/b005efef3eec69369abef51e9aee4e3e/500x500-000000-80-0-0.jpg","CONTINUUM; data.matrix; data.microhelix; data.syntax; Movement 10; ultratronics 04; ultratronics 07","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"minimal_wave","Deux","France","Lyon","Deux is included as a Minimal Wave reference artist in electronic_subgenre_expansion_v15_20260621.","Minimal Wave","Recommend Deux when the user asks for Minimal Wave or adjacent electronic club music.","minimal_wave_anchor_artist_depth","Ai Que Saudade D'ocê (Remix)","https://www.deezer.com/track/1286327552","https://www.google.com/search?q=Deux%20official","https://open.spotify.com/search/Deux;https://soundcloud.com/search?q=Deux;https://www.youtube.com/results?search_query=Deux%20official","https://www.beatport.com/search?q=Deux%20Ai%20Que%20Saudade%20D'oc%C3%AA;https://www.discogs.com/search/?q=Deux%20Ai%20Que%20Saudade%20D'oc%C3%AA&type=all","https://cdn-images.dzcdn.net/images/cover/2446e7692749f971e5af76f32559f204/500x500-000000-80-0-0.jpg","Ai Que Saudade D'ocê; Dance With Me; Game And Performance (110); Lassitude; Quatro Semanas de Amor (Deux Remix); Roads Untraveled (feat. RANIA); 굴레를 벗어나 (Mo's Funk Version); 나를 돌아봐 (Instrumental)","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"minimal_wave","Linear Movement","Belgium","Antwerp","Linear Movement is included as a Minimal Wave reference artist in electronic_subgenre_expansion_v15_20260621.","Minimal Wave","Recommend Linear Movement when the user asks for Minimal Wave or adjacent electronic club music.","minimal_wave_synth_artist_depth","On the Screen","https://www.deezer.com/track/63798510","https://www.google.com/search?q=Linear%20Movement%20official","https://open.spotify.com/search/Linear%20Movement;https://soundcloud.com/search?q=Linear%20Movement;https://www.youtube.com/results?search_query=Linear%20Movement%20official","https://www.beatport.com/search?q=Linear%20Movement%20Cytogenetic%20Movement;https://www.discogs.com/search/?q=Linear%20Movement%20Cytogenetic%20Movement&type=all","https://cdn-images.dzcdn.net/images/cover/0c02572ee3815e80c14f68eff2d2c5fe/500x500-000000-80-0-0.jpg","Cytogenetic Movement; The Game; Way Out of Living (105); Why Did You Have To Go","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"musique_concrete","Pierre Henry","France","Paris","Pierre Henry is included as a Musique Concrete reference artist in electronic_subgenre_expansion_v15_20260621.","Musique Concrete","Recommend Pierre Henry when the user asks for Musique Concrete or adjacent electronic club music.","musique_concrete_classic_artist_depth","P. Henry - Psyche Rock Sessions","https://www.deezer.com/track/67236714","https://www.google.com/search?q=Pierre%20Henry%20official","https://open.spotify.com/search/Pierre%20Henry;https://soundcloud.com/search?q=Pierre%20Henry;https://www.youtube.com/results?search_query=Pierre%20Henry%20official","https://www.beatport.com/search?q=Pierre%20Henry%20Jericho%20Jerk;https://www.discogs.com/search/?q=Pierre%20Henry%20Jericho%20Jerk&type=all","https://cdn-images.dzcdn.net/images/cover/7e9f3e5e06547610c5bf72de4aa7821e/500x500-000000-80-0-0.jpg","Jericho Jerk; Messe pour le temps présent : Henry, Colombier: Messe pour le temps présent - 2. Psyché rock; Messe pour le temps présent : Messe pour le temps présent: 3. Jéricho jerk; Messe pour le temps présent : Messe pour le temps présent: 4. Teen Tonic; Psyche Rock; Psyche Rock (Fatboy Slim Malpaso Mix); Thème de Catherine; Variations pour une porte et un soupir : Henry: Variations pour une porte et un soupir - 25. Mort","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
